156	654	3	12.94
103	1579	3	4.87
2733	101	4	11.31
128	2341	7	53.39
352	114	20	79.87
2039	113	4	18.3
5014	101	4	17.07
103	5771	3	12.86
147	361	5	17.42
690	111	14	66.88
2904	634	4	52.04
157	293	4	11.58
7226	6721	4	86.51
102	1910	3	4.93
103	1778	6	18.75
489	12	12	7.99
210	1668	5	44.78
128	2097	5	32.6
103	896	5	7.32
45	12	139	315.77
101	4115	4	15.12
279	302	3	14.51
102	4489	3	10.3
2572	14	4	5.22
2197	14	10	28.68
133	140	22	35.13
112	921	21	135.36
145	143	7	4.04
5061	14	5	16.9
437	130	3	6.61
5851	190	6	77.82
343	208	3	12.83
110	1786	4	16.62
195	255	5	20.19
119	335	6	11.79
278	189	3	9.72
101	1921	6	17.21
1414	103	5	11.55
122	227	6	6.68
177	630	8	57.44
1378	108	4	13.9
382	4534	4	51.61
101	1183	6	11.47
1374	113	4	15.21
105	6266	4	27.44
101	787	40	210.33
121	2015	4	20.71
8	782	4	15.24
550	158	7	39.88
105	5301	5	35.65
102	5961	4	20.14
12	163	70	38.08
14596	14	3	17.28
104	9651	4	33.25
140	132	19	25.58
2653	219	4	38.5
802	197	3	18.35
5138	14	5	16.9
109	156	23	22.38
1997	8215	3	53.25
107	2618	3	12.67
101	10414	3	17.43
114	446	7	17.56
116	3082	4	23.34
101	13581	3	21.88
8906	14	5	28.81
111	311	6	7.85
106	1962	9	53.3
134	4277	4	31.76
882	407	5	48.64
402	113	5	8.56
144	321	3	6.2
115	1007	6	24.09
114	613	4	8.81
559	101	6	3.94
135	840	4	17.49
107	110	58	16.9
1152	14	6	4.27
106	843	36	266.41
2	191	14	24.42
142	880	4	18.8
140	104	40	11.7
109	1772	3	10.39
194	241	4	13.61
192	981	3	19.43
2097	112	4	18.26
2061	14	6	10.13
6699	9	5	50.45
1459	123	5	26.8
167	366	3	10.73
191	459	3	14.24
102	2389	3	6.11
177	3087	4	37.25
423	123	17	86.78
102	2750	5	16.95
104	253	50	157.5
383	136	3	6.49
129	476	57	494.37
101	574	7	6.46
576	14	11	5.95
894	131	8	46.36
934	121	4	14.42
123	14	217	72.43
105	6023	3	18.22
924	212	3	19.95
4022	863	3	41.67
3153	12	4	8.46
114	204	15	24.98
101	12246	3	21.88
109	1316	3	8.73
110	859	5	15.57
132	584	3	8.88
1123	119	3	9.73
3325	108	5	29.72
1460	14	6	6.39
320	172	4	15.6
109	634	7	21.01
230	101	77	211.07
2470	111	14	115.12
101	1012	6	9.81
85	298	4	7.27
128	660	5	20.05
416	102	14	20.45
102	5349	3	11.83
149	2272	3	19.72
211	1924	4	35.26
210	997	11	105.12
422	1693	3	30.56
1445	4401	3	45.75
718	136	7	36.09
792	328	4	33.63
541	16	13	57.69
3820	12	4	10.3
1800	101	3	4.31
933	102	13	39.53
185	165	3	4.5
102	4787	3	11.01
515	159	3	11.77
371	111	4	4.36
496	1011	5	52.65
108	227	12	16.19
112	1802	7	38.06
135	313	3	4.86
1699	2	4	18.72
258	235	3	11.18
106	1463	13	79.89
854	111	3	6.65
204	488	3	15.17
101	12316	3	21.88
101	3340	3	7.91
185	116	11	12.45
2228	119	3	13.73
152	135	7	3.94
270	362	4	23.32
102	2921	5	17.62
103	945	5	7.95
5045	1288	3	45.79
4633	14	6	21.57
313	103	25	51.24
390	108	4	4.21
124	354	7	20.95
276	800	5	41.45
305	113	11	26.12
7275	12	3	10.59
105	1564	4	13.63
103	7377	3	15.05
104	7773	3	18.27
3463	121	3	17.65
678	106	3	4.67
110	370	14	44.75
133	2313	4	25.67
132	245	8	19.72
4757	9	3	22.09
1171	12	6	6.34
1058	329	5	47.89
12	150	301	710.19
1811	114	5	24.03
101	2246	15	84.59
2765	533	4	49.74
125	369	3	5.35
251	516	4	25.91
336	211	7	41.74
723	113	8	30.65
123	1571	25	246.39
4840	14	3	6.52
8583	14	4	18.16
120	243	23	78.8
986	113	4	12.57
4778	12	3	7.73
9156	114	4	34.69
120	1417	3	11.23
1132	1287	12	181.46
3815	103	3	10.12
121	2073	15	128.4
486	9	4	11.24
12	959	7	6.72
4568	1029	3	43.54
159	2416	6	52.54
421	107	4	4.69
121	404	12	46.87
5663	174	3	30.1
122	297	6	11.2
129	3861	6	51.42
3080	774	3	38.84
299	144	3	5.66
948	411	3	26.68
225	193	9	43.05
1254	110	4	13.87
740	109	3	5.39
1154	117	3	9.85
144	1422	5	31.87
117	585	11	48.58
2953	140	4	28.9
136	201	10	23.64
102	846	12	31.84
694	241	4	28
105	6789	4	29.34
59	196	66	347.42
1168	14	25	89.32
1954	1282	4	54.46
120	469	6	16.76
153	186	4	5.71
1798	16	5	25.57
5688	311	3	36.43
7377	144	3	27.76
103	107	167	60.15
2127	470	3	32.63
101	1061	4	4.34
105	1767	3	9.34
101	4993	7	41.62
352	167	4	16.26
101	9219	4	29.17
1104	102	8	19.19
228	119	10	16.85
107	7016	3	20.37
343	85	3	5.18
292	136	4	7.55
109	3045	3	14.02
318	157	8	35.95
137	259	4	6.37
10675	14	3	12.9
2024	172	3	22.43
1068	109	3	7.48
564	112	3	4.36
114	102	280	286.41
3169	12	6	17.9
536	109	4	6.57
