610	325	5	14.27
703	429	3	8.7
609	1097	3	13.69
167	824	6	10.68
1655	357	4	19.21
112	2911	8	14.58
10712	109	3	8.24
1720	270	3	9.82
476	1293	3	13.15
469	121	21	13.67
346	259	6	7.92
111	6758	3	6.71
11440	566	3	34.96
172	119	106	73.36
679	435	7	31.33
713	393	11	59.4
116	810	13	7.19
6430	131	3	8.6
4701	103	7	7
403	678	3	8.32
2949	103	10	7.48
118	5675	4	8.99
12	1465	27	15.76
102	155	336	11.59
157	2036	8	28.3
125	783	11	14.11
12	5952	7	10.13
928	147	7	8.64
2882	11038	4	61.39
178	124	52	15.71
11142	59	3	11.98
120	13	96	15.51
6437	9	3	8.48
2891	105	8	10.86
178	2589	3	9.25
238	1805	4	14.28
12541	104	3	8.98
359	246	9	17.12
1028	275	6	22.36
4446	137	6	23.64
2077	1924	5	47.91
1601	126	6	7.39
8194	173	3	17.96
868	104	28	20.39
113	11071	3	9.11
179	829	5	8.12
121	3019	7	15.03
7179	11609	3	52.94
356	414	6	15.81
284	1589	4	15.7
12	4137	10	9.1
101	2025	18	17.43
104	9	476	49.64
190	2037	3	8.24
7442	159	3	13.6
481	634	3	8.75
117	10482	3	10.17
452	141	16	15.19
101	7047	6	13.18
6197	407	3	23.01
2286	1256	4	33.4
102	1562	17	7.06
190	432	8	13.25
12	312	131	26.1
4816	8	3	6.74
365	101	70	9.74
653	167	8	14.93
2215	271	3	11.37
627	9	15	18.9
213	1840	3	8.16
240	172	19	22.97
183	422	11	19.41
690	492	5	20.83
9190	105	3	7.24
337	1266	3	10.61
755	1580	3	17.46
1839	284	8	46.04
8683	257	5	46.87
218	1251	5	15.41
1649	131	6	8.35
389	107	30	7.89
3145	789	3	22.18
6054	105	4	6.63
117	5545	4	8.97
367	119	30	16.75
103	12475	3	7.34
329	824	4	12.5
146	2347	4	7.79
613	144	9	7.33
11617	104	3	8.98
113	6268	5	14.38
885	396	3	9.62
1016	112	12	7.27
3088	21	6	21.8
132	4572	3	6.64
136	1167	7	8.62
7147	6681	6	114.21
5879	105	5	11.3
261	810	4	9.18
3383	114	13	50.1
377	854	3	8.91
375	123	19	7
379	1657	3	12.89
535	605	6	26.31
7051	188	3	16.82
1998	101	17	14.06
145	2680	5	12.4
1792	342	3	12.59
2237	249	4	17.04
203	1041	4	8.48
676	471	4	14.29
103	13892	3	7.34
139	153	79	27.04
173	109	193	224.82
146	1259	7	12.93
3562	105	6	7.16
2954	120	5	6.69
435	325	7	19.1
15381	103	3	7.34
1150	768	3	15.73
168	3504	3	9.66
4758	160	3	11.11
380	393	4	7.93
886	946	5	30.92
3920	114	11	41.64
133	7300	3	9.73
504	109	22	6.94
1048	334	3	9.36
163	198	35	41.53
135	917	10	14.12
195	14	435	32.27
116	5839	4	8.36
85	9100	4	19.15
145	1723	7	15.88
1155	180	5	11.19
1979	131	5	7.02
357	1229	3	11.02
4398	142	5	18.02
14381	102	3	6.65
101	887	37	27.85
600	3052	3	20.36
9	3461	8	30.18
218	1521	4	12.97
109	10440	3	8.24
1541	102	20	12.84
523	104	61	70.22
124	6473	5	19.55
846	214	8	24.74
277	312	6	7.08
183	186	46	92.14
654	231	6	13.66
2793	137	5	11.15
1321	629	9	67.37
8	177	45	8.33
9093	12	5	7.24
209	566	5	6.87
124	4756	4	9.45
1955	126	6	9.28
102	1352	20	7.71
12	549	59	7.11
103	1476	16	6.66
820	59	11	9.42
330	10592	3	26.29
1024	3611	6	60.38
1592	149	10	30.61
2703	105	7	6.84
664	101	57	55.3
14865	106	3	12.41
158	282	14	7.92
184	658	5	7.2
104	360	52	9.8
280	822	4	10.04
129	7389	3	9.48
115	8544	3	6.82
105	4941	5	7.96
2378	8	5	8.4
4931	171	3	12.71
517	251	7	16.07
121	6684	3	7.38
1415	16	12	16.46
2467	125	6	12.37
5020	111	5	10.2
1028	484	4	18.1
1029	101	26	9.54
425	541	3	6.93
900	1880	3	21.07
905	269	5	15.31
13892	102	3	6.65
121	336	32	19.91
148	1548	6	11.54
153	234	23	13.08
924	1927	3	19.93
9	602	11	7.32
630	39	6	9.05
281	115	50	17.34
1744	228	3	8.39
125	2708	5	9.04
9336	107	3	8.12
1943	106	9	8.89
483	127	19	18.99
102	6038	6	8.36
2523	1375	3	24.25
104	2076	11	7.16
190	160	93	275.75
189	544	7	11.57
155	132	71	17.51
85	855	8	7.26
1919	148	5	9.92
1446	412	3	12.82
363	603	4	11.02
303	238	7	7.04
181	135	48	20.37
2216	131	7	15.46
784	868	5	28.56
9765	107	3	8.12
2886	173	3	9.61
240	651	5	10.02
183	166	20	7.01
6245	3091	7	110.35
2593	121	6	9.48
901	178	7	18.21
1983	12	19	9.58
12	730	47	12.91
125	1444	6	6.69
159	2113	4	8.78
1329	601	3	14.9
12	2964	13	7.36
14699	102	3	6.65
4019	101	8	7.12
510	3010	4	27.71
353	694	3	7.35
103	5641	7	11.8
104	664	38	27.7
127	276	26	9.73
1177	624	4	21.49
8622	119	3	8.12
9227	109	3	8.24
253	108	113	131.59
4565	112	8	25.31
892	359	3	9.07
129	5717	4	12.64
453	5620	8	89.45
245	971	5	14.43
7335	105	4	8.23
21	397	14	18.01
620	116	32	50.57
358	140	17	10.22
3453	147	5	16.6
